webpage,name,manufacturer,price,short_description,date_scraped,city,state,store_address,store_name
Home Depot,ESTUCO UNIBLOCK E CON FIBRA GRIS 25 KG,UNIBLOCK,"Estuco Uniblock gris impermeable de calidad premium, elaborado con cemento portland, agregados de alta calidad, microfibra y aditivos de alta adherencia.",177.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,FESTERBOND TAMBO 200 LITROS,FESTER,Adhesivo festerbond 200 litros fester,28169.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,IMPERMEABILIZANTE INTEGRAL PARA MORTERO 4.8 KG GRIS,NA,"Impermeabilizante integral Sika-1 de 4.8 kg (5 L) Sika, aditivo líquido que disminuye la permeabilidad de morteros y el aplanado. Se puede aplicar en cimentaciones, sótanos, tanques de agua, albercas y muros.",125.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,CEMIX APLANADO BLANCO 40 KG,CEMIX,Mortero reforzado blanco base cemento portland para corregrir desplomes y cubrir muros de block y concreto colado.,322.5,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,CARGA CAMION BLOCK 1200P 12X20X40 2H,NA,"Camión block completo 1200 piezas, 2 agujeros.",30130.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",27.7,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,CONCRETO CONCRETE MIX CEMENQUIN 50 KG GRIS,NA,Concreto de alta calidad para Albañilería de diversos usos,196.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,ESTUCO BLANCO 40 KG ADEBLOCK PLUS,CEMIX,"Este costal de estuco de 40 kg es ideal para dar un acabado final a muros y cielos interiores de concreto. Con una capa de 3 a 7 mm, ofrece excelente adherencia sin agrietarse. Apto para interiores y exteriores, ya que cuenta con fórmula antihongos.",322.5,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,ADEBLOK PLUS FINO 40 KG,CEMIX,"Estuco reforzado extra fino para recubrir muros y cielos deconcreto colado, panel de fibrocemento o panel de yeso",352.5,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,ADITIVO Y SELLADOR DE SUPERFICIE ACRÍLICO DE 198 L BLANCO,SIKA,"Aditivo y sellador de superficie SikaLatex-N Sika, mejora la adherencia y resistencia del cemento, pinturas y yeso. Útil en superficies de concreto, brinda resistencia a ataques químicos. Su presentación en tambor contiene 198 L.",20050.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,CARGA CAMION BLOCK 720P 20X20X40 2H,NA,"Camión block completo 720 piezas, 2 agujeros.",28900.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,IMPERMEABILIZANTE CEMENTICIO DUROCEM,MEXALIT,Impermeabilizante cementicio durocem,1574.0,2025-09-03,Tijuana,Baja California,"El Rosario #7402,  Col Valparaiso Residencial,  Tijuana, C.P.  22663 ",TIJUANA SANTA FE
Home Depot,AISLACUSTIC MATE R-19 16 X 61 X 244 CM 8 PIEZAS,OWENS CORNING,"Aislacustic M50 rosa, útil para aislar cualquier tipo de sonido en las cavidades de muros divisorios. Fabricado de piezas de fibra de vidrio cortadas en tamaño estándar, flexible y sin recubrimiento.",1945.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,SELLADOR THERMOTEK POLIURETANO BLANCO PISTOLA DE 300 ML,THERMOTEK,"Sellador Thermotek de Poliuretano en color blanco, es útil para emplearse en materiales como el concreto o mampostería, proporcionando una elevada adherencia sin requerir de imprimante para su efectividad. La pistola contiene 300 ml.",207.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,SELLADOR POLIURETANO THERMOTEK PRO BLANCO 600 ML,THERMOTEK,"Sellador Poliuretano Thermotek Pro blanco 600 ml, su uso es recomendado para interiores y exteriores, está listo para usarse, brinda gran adherencia en materiales como concreto, estuco, madera, mampostería y más.",335.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,EMPLASTE MORTERO FINO CEMENQUIN 25 KG,CEMENQUIN,Emplaste mortero fino cemenquin 25 kg,138.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,CEMENTO GRIS CPC 30R ANTIHUMEDAD 2KG,CEMEX,"Es un cemento portland gris, que cumple con las características de un cpc 30r extra, de uso general, mantiene las características de los cementos cpc 30r de cemex, resistencia, fraguado yrendimiento, ofreciendo características impermeables",59.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,CEMENTO GRIS CPC 30R ANTIHUMEDAD 25KG,CEMEX,"Es un cemento portland gris, que cumple con las características de un cpc 30r extra, de uso general, mantiene las características de los cementos cpc 30r de cemex, resistencia, fraguado y rendimiento, ofreciendo características impermeables.",219.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,UNIBLOCK ULTRA AP 25 KG,UNIBLOCK,"Uniblock Ultra recubrimiento en polvo base cemento, su formulación permite maxima resistencia al agrietamiento, alta repelencia a la humedad y excelente adherencia sobre superficies lisas y porosas.",245.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,UNICRETO PULIDO 20KG,UNIBLOCK,"Recubrimiento de acabado con apariencia a concreto púlido, ideal para interiores y exteriores.",553.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,PLASTER R 25 KG,UNIBLOCK,"Plaster R Uniblock recubrimiento en pasta base cemento diseñado para decorar muros y cielos aplanados de concreto colado, block de concreto o barro.",217.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,SELLADOR 5X1 GALÓN,NA,"Sellador 5x1 promotor de adherencia, utilizandolo como sellador primario, refuerza propiedades de morteros.",369.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,MORTERO GRIS PEGABLOCK 25 KG PREPARADO,CEMENQUIN,Cemento mortero pegablock 25 kg,100.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,UNICRETO UNIBLOCK 25KG,UNIBLOCK,"Concreto premezclado utilizado para la construcción de vigas, placas, pisos y cualquier elemento de concreto.",134.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,STUCCO BLANCO FINO CEMENQUIN 25 KG,CEMENQUIN,Stucco blanco fino cemenquin 25 kg,193.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,ESTUCO UNIBLOCK E CON FIBRA GRIS 25 KG,UNIBLOCK,"Estuco Uniblock gris impermeable de calidad premium, elaborado con cemento portland, agregados de alta calidad, microfibra y aditivos de alta adherencia.",177.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,"LLANA CANTO RECTO TIPO ESPAÑOL, MANGO DE MADERA",TRUPER,"Llana canto recto tipo español, mango de madera",65.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,SIKAGROUT SACO 25 KG,SIKA,"Sikagrout® es un mortero listo para usar, de altas resistencias, sin retracción y autonivelante.",789.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,ASFALTO EN FRÍO CEMEX 25KG,CEMEX,"Carpeta asfáltica en frío con polímeros, un producto de fácil aplicación que no requiere mezclado y se presenta en&nbsp;sacos&nbsp;de&nbsp;25&nbsp;kg.",220.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,APLANADO GRIS 25KG,UNIBLOCK,"Aplanado Uniblock gris reforzado para corregir desplomes de 1 a 4 cm, ideal para recubrir muros de block y concreto colado. Realiza el proceso de zarpeo (repello), afine y sellado en un solo paso.",219.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,EMPLASTE MORTERO MEDIANO CEMENQUIN 25 KG,CEMENQUIN,Emplaste mortero mediano cemenquin 25 kg,138.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,FESTERBOND TAMBO 200 LITROS,FESTER,Adhesivo festerbond 200 litros fester,28169.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,IMPERMEABILIZANTE INTEGRAL PARA MORTERO 4.8 KG GRIS,NA,"Impermeabilizante integral Sika-1 de 4.8 kg (5 L) Sika, aditivo líquido que disminuye la permeabilidad de morteros y el aplanado. Se puede aplicar en cimentaciones, sótanos, tanques de agua, albercas y muros.",125.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,CEMIX APLANADO BLANCO 40 KG,CEMIX,Mortero reforzado blanco base cemento portland para corregrir desplomes y cubrir muros de block y concreto colado.,322.5,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,CARGA CAMION BLOCK 1200P 12X20X40 2H,NA,"Camión block completo 1200 piezas, 2 agujeros.",30130.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",27.7,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,CONCRETO CONCRETE MIX CEMENQUIN 50 KG GRIS,NA,Concreto de alta calidad para Albañilería de diversos usos,218.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,ESTUCO BLANCO 40 KG ADEBLOCK PLUS,CEMIX,"Este costal de estuco de 40 kg es ideal para dar un acabado final a muros y cielos interiores de concreto. Con una capa de 3 a 7 mm, ofrece excelente adherencia sin agrietarse. Apto para interiores y exteriores, ya que cuenta con fórmula antihongos.",322.5,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,ADEBLOK PLUS FINO 40 KG,CEMIX,"Estuco reforzado extra fino para recubrir muros y cielos deconcreto colado, panel de fibrocemento o panel de yeso",352.5,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,ADITIVO Y SELLADOR DE SUPERFICIE ACRÍLICO DE 198 L BLANCO,SIKA,"Aditivo y sellador de superficie SikaLatex-N Sika, mejora la adherencia y resistencia del cemento, pinturas y yeso. Útil en superficies de concreto, brinda resistencia a ataques químicos. Su presentación en tambor contiene 198 L.",20050.0,2025-09-03,Tijuana,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 X 40 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",28.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,THERMOTEK ADMIX MICROFIBER M60,THERMOTEK,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,189.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,IMPERMEABILIZANTE FESTEGRAL 20 KG,FESTER,Impermeabilizante integral para concreto y morteros festergral 20kg.,799.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,MORTERO FESTERGROUT NM 800 30 KG,FESTER,Mortero sin contracción y estabilizador de volumen no metálico festergrout nm 800 30 kg.,1299.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,ADHESIVO EPÓXICO DE 600 ML,NA,"Adhesivo epóxico de 600 ml AnchorFix-3001 Sika es útil a la hora de colocar anclajes de barras de acero o pernos roscados en superficies de concreto, piedra o bloques. Apto para usarse en condiciones secas, húmedas y sumergidas.",2299.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,MORTERO DE REPARACIÓN ESTRUCTURAL DE 25 KG,SIKA,"Mortero de reparación estructural de 25 kg Sika MonoTop de base cemento con un solo componente, reforzado con fibras e inhibidor de corrosión de baja contracción, listo para su uso en aplicaciones de altos espesores sin necesidad de cimbra.",1229.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,STUCCO BLANCO MEDIANO CEMENQUIN 25 KG,CEMENQUIN,Stucco blanco mediano cemenquin 25 kg,193.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,COLOR PARA CEMENTO VERDE PRADERA 1 KG,UNIBLOCK,"Color en polvo verde pradera para cemento, con acabado mate de Uniblock. Fácil preparación, puede usarse en interior o exterior y simplifica los acabados de construcción.",109.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,ESTUCO UNIBLOCK 1.5KG,UNIBLOCK,"Estuco Uniblock blanco en polvo para muros, puede aplicarse para reparar superficies de cemento y muros de mampostería, para uso en interiores y exteriores. Está diseñado para dar textura a cualquier tipo de construcción, de gran resistencia a la humedad.",35.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,CEPILLO DE MAMPOSTERIA,NA,Cepillo de mampostería con mango de plástico de la marca Warner,135.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,COLOR PARA CEMENTO AMARILLO 1 KG,UNIBLOCK,"Color para cemento amarillo, es un pigmento útil para darle color a los morteros, concretos o cualquier producto con base cemento.",109.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,CEMENTO GRIS UNIBLOCK 1.5KG,UNIBLOCK,"Cemento gris de 1.5 kg Uniblock, su uso ayuda a la reparación de fisuras en muros y pisos al realizar una mezcla con agua y arena para crear una pasta homogénea. Es fácil de aplicar con llana plana y también es muy útil para realizar manualidades.",37.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,MULTIPLAST RECUBRIMIENTO CEMEX 40 KG,CEMEX,"Recubrimiento Multiplast blanco de 40 kg Cemex, brinda una cobertura de 16 m2 sobre concreto colado. Es un excelente sustituto de yeso y estuco para recubrir interiores y exteriores en muros cielos y perfiles.",313.95,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,CEMENTO BLANCO CEMEX 2 KG,CEMEX,"Cemento blanco Cemex es apto para usos estructurales, arquitectónicos y en la fabricación de adhesivos. Es de tipo portland de gran rendimiento, compatible con pigmentos y aditivos y su presentación es de 2 kg.",59.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,COLOR PARA CEMENTO NEGRO DE 1 KG,UNIBLOCK,"Color para cemento Uniblock es un pigmento apto para morteros, concretos y productos a base cemento. Es de color negro y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
Home Depot,MORTAR MIX 11 KG MORTERO DE ALTA RESISTENCIA DE FRAGUADO RAPIDO,RAPID SET,"Mortero de alta resistencia 11.3 kg Rapid Set, útil para reparar paredes y pisos. Sólo requiere de agua para su preparación, resistente a cuarteaduras y logra fuerza estructural en 1 hora.",275.0,2025-09-03,Rosarito,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito
